timestamp,acc_x,acc_y,acc_z
118260,10.23761,-0.268151,0.25618
118280,10.25437,-0.205901,0.277727
118300,10.22324,-0.225055,0.213084
118320,10.20888,-0.198719,0.25618
118340,10.25676,-0.25618,0.23942
118360,10.22085,-0.172383,0.270545
118380,10.22564,-0.215478,0.222661
118400,10.25676,-0.215478,0.28491
118420,10.24,-0.23942,0.237026
118440,10.22085,-0.186748,0.287304
118460,10.24718,-0.23942,0.234632
118480,10.23761,-0.213084,0.246603
118500,10.20409,-0.215478,0.241814
118520,10.21606,-0.179565,0.258574
118540,10.25197,-0.232238,0.275333
118560,10.23042,-0.227449,0.246603
118580,10.22564,-0.191536,0.265756
118600,10.24718,-0.248997,0.232238
118620,10.23521,-0.213084,0.260968
118640,10.24,-0.215478,0.265756
118660,10.22324,-0.208296,0.280122
118680,10.23521,-0.280122,0.251391
118700,10.24958,-0.205901,0.260968
118720,10.24239,-0.229843,0.241814
118740,10.23521,-0.21069,0.272939
118760,10.22564,-0.215478,0.21069
118780,10.25676,-0.167594,0.258574
118800,10.23521,-0.215478,0.23942
118820,10.25676,-0.198719,0.294487
118840,10.22803,-0.220267,0.225055
118860,10.22085,-0.184354,0.268151
118880,10.22564,-0.253785,0.237026
118900,10.22085,-0.220267,0.258574
118920,10.21127,-0.205901,0.237026
118940,10.23042,-0.19393,0.268151
118960,10.23282,-0.237026,0.258574
118980,10.23282,-0.205901,0.263362
119000,10.22085,-0.172383,0.253785
119020,10.22324,-0.225055,0.268151
119040,10.23282,-0.225055,0.220267
119060,10.20409,-0.179565,0.248997
119080,10.20888,-0.217872,0.265756
119100,10.25197,-0.23942,0.289698
119120,10.23042,-0.201113,0.260968
119140,10.23521,-0.198719,0.25618
119160,10.23761,-0.225055,0.25618
119180,10.25197,-0.246603,0.244209
119200,10.24239,-0.186748,0.272939
119220,10.22324,-0.253785,0.225055
119240,10.23761,-0.227449,0.265756
119260,10.22803,-0.25618,0.220267
119280,10.22085,-0.172383,0.275333
119300,10.23042,-0.246603,0.213084
119320,10.23282,-0.213084,0.282516
119340,10.23521,-0.213084,0.225055
119360,10.23521,-0.167594,0.275333
119380,10.24239,-0.232238,0.232238
119400,10.24958,-0.181959,0.282516
119420,10.23042,-0.213084,0.23942
119440,10.24479,-0.21069,0.280122
119460,10.22085,-0.253785,0.222661
119480,10.23282,-0.181959,0.248997
119500,10.20169,-0.19393,0.244209
119520,10.22803,-0.217872,0.229843
119540,10.22803,-0.222661,0.23942
119560,10.22085,-0.19393,0.232238
119580,10.23282,-0.196325,0.258574
119600,10.23521,-0.260968,0.244209
119620,10.23282,-0.205901,0.253785
119640,10.22803,-0.234632,0.237026
119660,10.25676,-0.220267,0.25618
119680,10.23521,-0.248997,0.232238
119700,10.22085,-0.1652,0.244209
119720,10.21127,-0.220267,0.244209
119740,10.23521,-0.217872,0.275333
119760,10.23761,-0.220267,0.234632
119780,10.23282,-0.179565,0.301669
119800,10.23282,-0.253785,0.232238
119820,10.23761,-0.220267,0.287304
119840,10.22564,-0.203507,0.208296
119860,10.22324,-0.191536,0.280122
119880,10.22564,-0.25618,0.220267
119900,10.22085,-0.203507,0.282516
119920,10.20409,-0.181959,0.229843
119940,10.22324,-0.217872,0.244209
119960,10.21127,-0.227449,0.222661
119980,10.23521,-0.191536,0.263362
120000,10.22564,-0.196325,0.282516
120020,10.24,-0.186748,0.260968
120040,10.22564,-0.229843,0.225055
120060,10.23521,-0.232238,0.272939
120080,10.21845,-0.25618,0.270545
120100,10.22803,-0.174777,0.265756
120120,10.23282,-0.232238,0.232238
120140,10.23042,-0.203507,0.268151
120160,10.20648,-0.203507,0.232238
120180,10.22803,-0.174777,0.265756
120200,10.23042,-0.246603,0.229843
120220,10.22564,-0.205901,0.28491
120240,10.22803,-0.225055,0.222661
120260,10.22324,-0.213084,0.287304
120280,10.24958,-0.23942,0.253785
120300,10.1993,-0.179565,0.258574
120320,10.21845,-0.191536,0.237026
120340,10.25676,-0.225055,0.25618
120360,10.23282,-0.189142,0.237026
120380,10.24239,-0.220267,0.244209
120400,10.24479,-0.241814,0.253785
120420,10.23521,-0.246603,0.272939
120440,10.22803,-0.184354,0.268151
120460,10.21366,-0.248997,0.234632
120480,10.22564,-0.205901,0.263362
120500,10.22085,-0.213084,0.225055
120520,10.21606,-0.167594,0.28491
120540,10.24,-0.260968,0.220267
120560,10.24479,-0.205901,0.263362
120580,10.21845,-0.215478,0.227449
120600,10.23282,-0.198719,0.287304
120620,10.23042,-0.258574,0.227449
120640,10.24479,-0.189142,0.265756
120660,10.22564,-0.227449,0.225055
120680,10.21845,-0.217872,0.265756
120700,10.21127,-0.215478,0.222661
120720,10.20888,-0.189142,0.25618
120740,10.20648,-0.222661,0.246603
120760,10.21845,-0.205901,0.272939
120780,10.23761,-0.191536,0.237026
120800,10.23761,-0.222661,0.241814
120820,10.23521,-0.213084,0.244209
120840,10.23521,-0.215478,0.248997
120860,10.22564,-0.189142,0.248997
120880,10.23521,-0.246603,0.237026
120900,10.22324,-0.203507,0.296881
120920,10.20409,-0.225055,0.222661
120940,10.21845,-0.21069,0.272939
120960,10.22564,-0.234632,0.225055
120980,10.22324,-0.184354,0.272939
121000,10.24,-0.232238,0.232238
121020,10.23761,-0.246603,0.25618
121040,10.23282,-0.222661,0.270545
121060,10.25197,-0.260968,0.23942
121080,10.21845,-0.198719,0.280122
121100,10.22564,-0.232238,0.241814
121120,10.23042,-0.186748,0.28491
121140,10.23761,-0.246603,0.234632
121160,10.22324,-0.174777,0.260968
121180,10.21845,-0.246603,0.246603
121200,10.22803,-0.241814,0.270545
121220,10.20169,-0.215478,0.229843
121240,10.19691,-0.213084,0.282516
121260,10.23761,-0.248997,0.251391
121280,10.21845,-0.189142,0.28491
121300,10.22085,-0.196325,0.227449
121320,10.21606,-0.208296,0.248997
121340,10.23521,-0.229843,0.260968
121360,10.22085,-0.174777,0.220267
121380,10.22085,-0.191536,0.270545
121400,10.25915,-0.265756,0.23942
121420,10.23521,-0.198719,0.241814
121440,10.24479,-0.229843,0.227449
121460,10.22803,-0.222661,0.253785
121480,10.24239,-0.246603,0.229843
121500,10.21845,-0.177171,0.280122
121520,10.22324,-0.234632,0.272939
121540,10.25915,-0.21069,0.277727
121560,10.22803,-0.220267,0.213084
121580,10.23282,-0.179565,0.25618
121600,10.24239,-0.260968,0.232238
121620,10.26155,-0.208296,0.280122
121640,10.23282,-0.196325,0.237026
121660,10.21845,-0.203507,0.275333
121680,10.23042,-0.244209,0.25618
121700,10.22564,-0.189142,0.265756
121720,10.22085,-0.217872,0.244209
121740,10.24718,-0.227449,0.234632
121760,10.20888,-0.217872,0.234632
121780,10.22564,-0.201113,0.258574
121800,10.21606,-0.203507,0.25618
121820,10.23521,-0.229843,0.248997
121840,10.22564,-0.169988,0.246603
121860,10.21845,-0.23942,0.222661
121880,10.23761,-0.23942,0.253785
121900,10.22324,-0.23942,0.232238
121920,10.20888,-0.198719,0.272939
121940,10.23282,-0.241814,0.225055
121960,10.25676,-0.196325,0.263362
121980,10.23042,-0.21069,0.227449
122000,10.23282,-0.19393,0.268151
122020,10.22085,-0.265756,0.222661
122040,10.23761,-0.234632,0.270545
122060,10.23761,-0.237026,0.237026
122080,10.20888,-0.186748,0.28491
122100,10.22085,-0.248997,0.263362
122120,10.21606,-0.189142,0.28491
122140,10.21127,-0.222661,0.21069
122160,10.24479,-0.191536,0.282516
122180,10.23521,-0.251391,0.215478
122200,10.23282,-0.179565,0.287304
122220,10.20409,-0.241814,0.265756
122240,10.23761,-0.244209,0.277727
122260,10.21366,-0.215478,0.237026
122280,10.21366,-0.184354,0.270545
122300,10.22324,-0.21069,0.232238
122320,10.24479,-0.21069,0.241814
122340,10.23521,-0.179565,0.246603
122360,10.22803,-0.217872,0.241814
122380,10.24479,-0.217872,0.270545
122400,10.24,-0.227449,0.232238
122420,10.23521,-0.189142,0.265756
122440,10.22803,-0.277727,0.246603
122460,10.24718,-0.205901,0.265756
122480,10.23282,-0.222661,0.203507
122500,10.22324,-0.201113,0.289698
122520,10.22803,-0.244209,0.21069
122540,10.21366,-0.189142,0.275333
122560,10.21606,-0.208296,0.208296
122580,10.24239,-0.229843,0.280122
122600,10.24,-0.246603,0.241814
122620,10.23042,-0.179565,0.296881
122640,10.20648,-0.237026,0.237026
122660,10.25197,-0.23942,0.25618
122680,10.20169,-0.208296,0.222661
122700,10.21366,-0.186748,0.263362
122720,10.22324,-0.215478,0.25618
122740,10.24,-0.234632,0.248997
122760,10.22085,-0.191536,0.251391
122780,10.24479,-0.229843,0.244209
122800,10.24718,-0.213084,0.268151
122820,10.25437,-0.251391,0.23942
122840,10.22803,-0.203507,0.25618
122860,10.23521,-0.241814,0.241814
122880,10.24,-0.213084,0.289698
122900,10.23042,-0.244209,0.241814
122920,10.22564,-0.167594,0.287304
122940,10.23282,-0.248997,0.237026
122960,10.25676,-0.201113,0.272939
122980,10.23521,-0.222661,0.203507
123000,10.23761,-0.189142,0.25618
123020,10.24,-0.232238,0.234632
123040,10.23282,-0.201113,0.289698
123060,10.23761,-0.201113,0.220267
123080,10.24718,-0.201113,0.25618
123100,10.24718,-0.227449,0.227449
123120,10.23042,-0.208296,0.248997
123140,10.22564,-0.251391,0.237026
123160,10.22803,-0.215478,0.28491
123180,10.22085,-0.23942,0.21069
123200,10.20648,-0.1652,0.268151
123220,10.23042,-0.234632,0.213084
123240,10.24239,-0.217872,0.263362
123260,10.20169,-0.189142,0.205901
123280,10.23282,-0.196325,0.275333
123300,10.23282,-0.270545,0.234632
123320,10.23042,-0.198719,0.280122
123340,10.22564,-0.229843,0.229843
123360,10.22803,-0.215478,0.265756
123380,10.24239,-0.227449,0.244209
123400,10.22564,-0.19393,0.246603
123420,10.22324,-0.217872,0.260968
123440,10.24,-0.229843,0.272939
123460,10.21127,-0.186748,0.234632
123480,10.24479,-0.237026,0.244209
123500,10.26873,-0.215478,0.246603
123520,10.24,-0.222661,0.222661
123540,10.21845,-0.19393,0.270545
123560,10.24239,-0.265756,0.244209
123580,10.23521,-0.217872,0.282516
123600,10.19691,-0.205901,0.244209
123620,10.22324,-0.181959,0.270545
123640,10.25437,-0.248997,0.227449
123660,10.22803,-0.196325,0.260968
123680,10.21845,-0.220267,0.222661
123700,10.23282,-0.213084,0.272939
123720,10.24479,-0.253785,0.222661
123740,10.21845,-0.177171,0.277727
123760,10.24479,-0.220267,0.222661
123780,10.23042,-0.237026,0.263362
123800,10.22324,-0.225055,0.246603
123820,10.21845,-0.179565,0.282516
123840,10.21845,-0.215478,0.258574
123860,10.23282,-0.217872,0.241814
123880,10.21127,-0.201113,0.23942
123900,10.22803,-0.208296,0.251391
123920,10.24718,-0.220267,0.248997
123940,10.23042,-0.237026,0.270545
123960,10.23761,-0.172383,0.277727
123980,10.24718,-0.248997,0.227449
124000,10.25197,-0.213084,0.272939
124020,10.21845,-0.23942,0.244209
124040,10.22324,-0.208296,0.272939
124060,10.20409,-0.208296,0.237026
124080,10.24239,-0.217872,0.260968
124100,10.24718,-0.227449,0.258574
124120,10.24718,-0.19393,0.251391
124140,10.24239,-0.205901,0.237026
124160,10.25676,-0.270545,0.232238
124180,10.22324,-0.201113,0.299275
124200,10.22564,-0.232238,0.241814
124220,10.23042,-0.215478,0.277727
124240,10.23042,-0.260968,0.246603
124260,10.21845,-0.181959,0.241814
124280,10.21845,-0.205901,0.225055
124300,10.23282,-0.203507,0.280122
124320,10.24958,-0.234632,0.237026
124340,10.22803,-0.1652,0.258574
124360,10.23521,-0.237026,0.213084
124380,10.24718,-0.220267,0.251391
124400,10.22803,-0.234632,0.215478
124420,10.22324,-0.201113,0.251391
124440,10.24,-0.25618,0.244209
124460,10.21845,-0.198719,0.244209
124480,10.21127,-0.189142,0.198719
124500,10.21606,-0.217872,0.277727
124520,10.23521,-0.229843,0.232238
124540,10.22564,-0.220267,0.234632
124560,10.22324,-0.181959,0.260968
124580,10.24239,-0.23942,0.237026
124600,10.24239,-0.213084,0.23942
124620,10.22085,-0.222661,0.232238
124640,10.23042,-0.205901,0.287304
124660,10.25676,-0.280122,0.237026
124680,10.23042,-0.186748,0.294487
124700,10.23282,-0.215478,0.232238
124720,10.23761,-0.196325,0.268151
124740,10.24239,-0.244209,0.241814
124760,10.22324,-0.162806,0.258574
124780,10.22564,-0.23942,0.241814
124800,10.24,-0.198719,0.263362
124820,10.23761,-0.217872,0.232238
124840,10.23042,-0.172383,0.260968
124860,10.24,-0.234632,0.246603
124880,10.23042,-0.213084,0.263362
124900,10.1993,-0.220267,0.232238
124920,10.22085,-0.1652,0.270545
124940,10.23761,-0.222661,0.265756
124960,10.23282,-0.213084,0.246603
124980,10.19451,-0.19393,0.246603
125000,10.22324,-0.23942,0.246603
125020,10.22324,-0.263362,0.237026
125040,10.24,-0.220267,0.253785
125060,10.21606,-0.220267,0.229843
125080,10.20888,-0.186748,0.280122
125100,10.23042,-0.253785,0.232238
125120,10.22324,-0.184354,0.280122
125140,10.21606,-0.222661,0.222661
125160,10.24,-0.196325,0.280122
125180,10.23761,-0.253785,0.215478
125200,10.20888,-0.184354,0.282516
125220,10.21366,-0.229843,0.265756
125240,10.24239,-0.227449,0.268151
125260,10.22803,-0.232238,0.241814
125280,10.22324,-0.172383,0.268151
125300,10.21606,-0.227449,0.217872
125320,10.26394,-0.225055,0.203507
125340,10.21845,-0.191536,0.241814
125360,10.23282,-0.19393,0.234632
125380,10.23521,-0.220267,0.268151
125400,10.22085,-0.244209,0.248997
125420,10.23761,-0.186748,0.263362
125440,10.22085,-0.234632,0.227449
125460,10.23042,-0.215478,0.301669
125480,10.24479,-0.244209,0.220267
125500,10.21366,-0.179565,0.282516
125520,10.21606,-0.23942,0.234632
125540,10.23042,-0.19393,0.280122
125560,10.22564,-0.217872,0.234632
125580,10.24479,-0.186748,0.272939
125600,10.25676,-0.248997,0.23942
125620,10.24239,-0.189142,0.260968
125640,10.23042,-0.213084,0.241814
125660,10.25197,-0.217872,0.270545
125680,10.24479,-0.23942,0.227449
125700,10.21845,-0.198719,0.251391
125720,10.21606,-0.205901,0.222661
125740,10.23761,-0.229843,0.244209
125760,10.23282,-0.198719,0.229843
125780,10.21845,-0.203507,0.248997
125800,10.22803,-0.215478,0.277727
125820,10.26394,-0.23942,0.260968
125840,10.23282,-0.19393,0.234632
125860,10.25197,-0.244209,0.220267
125880,10.24,-0.237026,0.272939
125900,10.23521,-0.237026,0.222661
125920,10.22324,-0.162806,0.268151
125940,10.22564,-0.25618,0.220267
125960,10.23042,-0.179565,0.260968
125980,10.21366,-0.196325,0.222661
126000,10.24958,-0.198719,0.268151
126020,10.22803,-0.186748,0.272939
126040,10.24,-0.215478,0.289698
126060,10.23521,-0.227449,0.225055
126080,10.22324,-0.205901,0.263362
126100,10.23521,-0.205901,0.241814
126120,10.23282,-0.232238,0.270545
126140,10.25437,-0.237026,0.280122
126160,10.24,-0.179565,0.23942
126180,10.23282,-0.244209,0.232238
126200,10.22564,-0.227449,0.292093
126220,10.22324,-0.227449,0.229843
126240,10.20409,-0.174777,0.265756
126260,10.23521,-0.234632,0.23942
126280,10.23042,-0.191536,0.265756
126300,10.23042,-0.213084,0.227449
126320,10.23282,-0.21069,0.260968
126340,10.23042,-0.23942,0.217872
126360,10.22085,-0.19393,0.263362
126380,10.21845,-0.227449,0.246603
126400,10.22324,-0.220267,0.253785
126420,10.21606,-0.213084,0.246603
126440,10.1993,-0.177171,0.280122
126460,10.22803,-0.220267,0.23942
126480,10.23521,-0.227449,0.270545
126500,10.21845,-0.184354,0.251391
126520,10.24,-0.234632,0.241814
126540,10.24,-0.217872,0.258574
126560,10.23042,-0.232238,0.220267
126580,10.25197,-0.205901,0.280122
126600,10.24239,-0.272939,0.208296
126620,10.22324,-0.196325,0.275333
126640,10.21127,-0.217872,0.227449
126660,10.24,-0.21069,0.296881
126680,10.23282,-0.234632,0.21069
126700,10.24479,-0.155623,0.248997
126720,10.25676,-0.23942,0.213084
126740,10.24958,-0.227449,0.296881
126760,10.23521,-0.220267,0.217872
126780,10.21366,-0.19393,0.28491
126800,10.21845,-0.248997,0.227449
126820,10.24239,-0.21069,0.265756
126840,10.1993,-0.21069,0.23942
126860,10.25197,-0.234632,0.270545
126880,10.25676,-0.203507,0.248997
126900,10.22803,-0.196325,0.225055
126920,10.24958,-0.203507,0.277727
126940,10.24958,-0.251391,0.225055
126960,10.24479,-0.179565,0.248997
126980,10.22803,-0.234632,0.272939
127000,10.24718,-0.215478,0.270545
127020,10.22564,-0.189142,0.265756
127040,10.22324,-0.222661,0.248997
127060,10.24,-0.225055,0.265756
127080,10.24239,-0.241814,0.258574
127100,10.21366,-0.205901,0.258574
127120,10.23521,-0.21069,0.227449
127140,10.23042,-0.227449,0.265756
127160,10.21606,-0.172383,0.229843
127180,10.23282,-0.241814,0.263362
127200,10.23761,-0.208296,0.277727
127220,10.22324,-0.217872,0.237026
127240,10.23521,-0.198719,0.28491
127260,10.23761,-0.246603,0.246603
127280,10.22803,-0.189142,0.282516
127300,10.21127,-0.205901,0.225055
127320,10.25437,-0.208296,0.282516
127340,10.24239,-0.234632,0.229843
127360,10.23521,-0.160412,0.268151
127380,10.23282,-0.234632,0.213084
127400,10.24479,-0.215478,0.280122
127420,10.24479,-0.232238,0.205901
127440,10.23521,-0.19393,0.260968
127460,10.25437,-0.253785,0.253785
127480,10.22803,-0.208296,0.289698
127500,10.21606,-0.191536,0.253785
127520,10.23282,-0.19393,0.246603
127540,10.21366,-0.229843,0.244209
127560,10.24718,-0.198719,0.241814
127580,10.24,-0.217872,0.244209
127600,10.22803,-0.260968,0.244209
127620,10.26634,-0.203507,0.258574
127640,10.24239,-0.227449,0.23942
127660,10.23761,-0.229843,0.270545
127680,10.23282,-0.25618,0.234632
127700,10.21127,-0.169988,0.23942
127720,10.24718,-0.225055,0.220267
127740,10.24,-0.205901,0.294487
127760,10.23521,-0.208296,0.222661
127780,10.24239,-0.201113,0.282516
127800,10.24239,-0.28491,0.234632
127820,10.22564,-0.203507,0.277727
127840,10.20888,-0.215478,0.227449
127860,10.24479,-0.222661,0.244209
127880,10.22085,-0.229843,0.227449
127900,10.22085,-0.191536,0.25618
127920,10.21127,-0.201113,0.237026
127940,10.22564,-0.213084,0.23942
127960,10.21366,-0.158017,0.251391
127980,10.22564,-0.205901,0.246603
128000,10.23521,-0.227449,0.253785
128020,10.20409,-0.191536,0.244209
128040,10.25437,-0.237026,0.268151
128060,10.22803,-0.217872,0.229843
128080,10.23042,-0.196325,0.251391
128100,10.24718,-0.215478,0.260968
128120,10.26634,-0.251391,0.244209
128140,10.24718,-0.196325,0.270545
128160,10.23042,-0.241814,0.234632
128180,10.21366,-0.229843,0.272939
128200,10.23042,-0.265756,0.232238
128220,10.19691,-0.177171,0.280122
128240,10.20888,-0.234632,0.217872
128260,10.26394,-0.215478,0.294487
128280,10.21845,-0.222661,0.237026
128300,10.1993,-0.181959,0.258574
128320,10.22564,-0.258574,0.232238
128340,10.21366,-0.205901,0.304064
128360,10.22564,-0.205901,0.21069
128380,10.21845,-0.203507,0.265756
128400,10.23521,-0.251391,0.246603
128420,10.23761,-0.203507,0.258574
128440,10.19212,-0.189142,0.234632
128460,10.22564,-0.229843,0.253785
128480,10.23042,-0.21069,0.234632
128500,10.22803,-0.19393,0.234632
128520,10.24479,-0.215478,0.23942
128540,10.24479,-0.251391,0.253785
128560,10.24239,-0.189142,0.275333
128580,10.22324,-0.234632,0.232238
128600,10.24479,-0.234632,0.253785
128620,10.23521,-0.25618,0.225055
128640,10.22564,-0.172383,0.270545
128660,10.24239,-0.244209,0.225055
128680,10.23761,-0.205901,0.260968
128700,10.22564,-0.244209,0.220267
128720,10.23282,-0.150835,0.265756
128740,10.23042,-0.258574,0.203507
128760,10.24958,-0.225055,0.311246
128780,10.23521,-0.227449,0.248997
